simulation_id,timestamp,source_node_id,destination_node_id,rssi,packet_loss,latency,throughput,link_quality,node_distance,mobility_speed,link_active
34,6,1,5,7.982455725526999,0.92017544274473,63.6730243391068,0.6371959940999882,0.07982455725526999,253.28504403740615,6.885534069805626,true
34,7,3,4,20.89584524892568,0.7910415475107432,53.36791814665945,4.3663634866705,0.20895845248925682,176.31681542244579,7.401116073765446,true
34,7,6,9,40.22226628757018,0.5977773371242983,38.05536015871356,16.178307053082044,0.4022226628757018,63.329866049972985,4.466288667405243,true
34,7,1,5,8.102382599542574,0.9189761740045743,63.577249459618244,0.6564860378937023,0.08102382599542574,252.56881518779053,6.885534069805626,true
34,7,2,5,29.660777634761903,0.703392223652381,46.39096921454552,8.79761729898792,0.29660777634761903,124.42716063852943,8.842578771372597,true
34,7,2,6,4.236007739511577,0.9576399226048842,66.66541035881046,0.17943761569202005,0.04236007739511577,275.66828457132505,8.01495558673124,true
34,7,4,5,3.078270257867455,0.9692172974213255,67.59027738146574,0.09475747780471366,0.030782702578674548,282.5882502079895,7.787550415281126,true
34,8,2,5,31.322555844058147,0.6867744415594186,45.071647470018135,9.81102504604141,0.3132255584405815,114.65850784094407,8.842578771372597,true
34,8,1,5,5.8906946465285825,0.9410930535347142,65.34367031234603,0.34700283418640504,0.058906946465285825,265.78035271220665,6.885534069805626,true
34,8,6,9,40.96940394346092,0.5903059605653909,37.47377261870541,16.784920594824708,0.4096940394346092,59.16949180871725,4.466288667405243,true
34,8,4,5,2.543476082413049,0.9745652391758695,68.01752308428264,0.06469270581807245,0.025434760824130487,285.7852225097834,7.787550415281126,true
34,8,3,4,21.56006280245686,0.7843993719754314,52.83846990420213,4.6483630804588385,0.21560062802456859,172.3700261086111,7.401116073765446,true
34,8,2,6,1.726777301946092,0.9827322269805391,68.67000651182911,0.029817598505162246,0.01726777301946092,290.6679032560431,8.01495558673124,true
34,9,4,5,4.50473264914053,0.9549526735085947,66.45074698769912,0.2029261624023266,0.045047326491405304,274.0622662453879,7.787550415281126,true
34,9,1,5,5.326256721223999,0.94673743278776,65.79451872689627,0.2836901066038382,0.053262567212239986,269.1529417501654,6.885534069805626,true
34,9,2,5,29.006604541267535,0.7099339545873247,46.91074278595949,8.413831070134824,0.29006604541267533,128.2809011318652,8.842578771372597,true
34,9,2,6,0.8994022886165354,0.9910059771138346,69.33104877437705,0.008089244767686616,0.008994022886165354,295.61499837370627,8.01495558673124,true
34,9,3,4,22.21345552720192,0.7778654447279808,52.317736745386505,4.934376064589775,0.2221345552720192,168.48929017974922,7.401116073765446,true
34,9,6,9,41.91232034795299,0.5808767965204701,36.74295843324379,17.566425969494343,0.4191232034795299,53.98237214440577,4.466288667405243,true
34,10,2,6,3.108038931064189,0.9689196106893581,67.56649565376436,0.09659905997010643,0.031080389310641887,282.41030238592924,8.01495558673124,true
34,10,3,4,24.395247554432213,0.7560475244556779,50.5796211125636,5.951281032420308,0.24395247554432214,155.54489779559395,7.401116073765446,true
34,10,4,5,4.799531703463922,0.9520046829653608,66.21525927833719,0.23035504572555296,0.04799531703463922,272.30050260138285,7.787550415281126,true
34,10,6,9,41.369682411883225,0.5863031758811678,37.16306189589157,17.114506228600803,0.41369682411883224,56.958062036663634,4.466288667405243,true
34,10,1,5,3.5110192211899816,0.9648898077881002,67.24456512203272,0.12327255971565505,0.035110192211899816,280.00149465255413,6.885534069805626,true
34,10,2,5,27.66441316304294,0.7233558683695707,47.9777988293948,7.653197556555433,0.2766441316304294,136.20010821832543,8.842578771372597,true
34,11,1,5,1.3672559198626921,0.9863274408013731,68.95724736165899,0.018693887503995688,0.013672559198626921,292.8175064318065,6.885534069805626,true
34,11,6,9,40.07648402964271,0.599235159703573,38.169064373922396,16.06124572178207,0.40076484029642706,64.14612777487486,4.466288667405243,true
34,11,4,5,5.169071049405111,0.9483092895059488,65.9200748872615,0.2671929551379808,0.051690710494051106,270.09220823928126,7.787550415281126,true
34,11,3,4,26.637416318328572,0.7336258368167143,48.794764765498904,7.095519481159571,0.2663741631832857,142.2694584932637,7.401116073765446,true
34,11,2,6,2.4559291793368354,0.9754407082066316,68.08746532723086,0.06031588133918102,0.024559291793368354,286.3085983379855,8.01495558673124,true
34,11,2,5,29.82509988837655,0.7017490011162345,46.26044091552327,8.895365833516388,0.2982509988837655,123.4598171942309,8.842578771372597,true
34,12,2,5,29.610606317046763,0.7038939368295324,46.43082526730956,8.767880064631296,0.2961060631704676,124.72256851665882,8.842578771372597,true
34,12,6,9,38.79309480390277,0.6120690519609724,39.17274687558695,15.049042044645876,0.38793094803902767,71.38588555076663,4.466288667405243,true
34,12,4,5,4.864474888104309,0.9513552511189569,66.16338277993947,0.23663115936997428,0.04864474888104309,271.91240447983256,7.787550415281126,true
34,12,3,4,25.585716435895655,0.7441428356410434,49.6317663391429,6.5462888553806104,0.25585716435895656,148.49249114181467,7.401116073765446,true
34,12,2,6,4.217804604063486,0.9578219539593651,66.67995155630283,0.17789875678059158,0.04217804604063485,275.7770771666915,8.01495558673124,true
34,12,1,5,2.9794295170508134,0.9702057048294919,67.66924000152775,0.08877000247073644,0.029794295170508134,283.1790952010633,6.885534069805626,true
34,13,2,5,28.665574787845298,0.713344252121547,47.18178972254246,8.217151779175522,0.286655747878453,130.2915423293022,8.842578771372597,true
34,13,6,9,37.456166548184314,0.6254383345181569,40.222537659698666,14.029644124853215,0.37456166548184316,79.0124186758165,4.466288667405243,true
34,13,4,5,6.182452892424889,0.938175471075751,65.11063351503753,0.38222723767052913,0.06182452892424889,264.03719922499965,7.787550415281126,true
34,13,3,4,24.61323692688957,0.7538676307311043,50.40602700538738,6.058114320192003,0.2461323692688957,154.25290937664326,7.401116073765446,true
34,13,1,5,2.9611363353440554,0.9703886366465595,67.68385424340288,0.08768328396494807,0.029611363353440556,283.2884482214981,6.885534069805626,true
34,13,2,6,4.861369558350809,0.9513863044164919,66.16586330669574,0.23632913982859965,0.04861369558350809,271.93096171742286,8.01495558673124,true
34,14,2,6,3.916861709886965,0.9608313829011303,66.92035595331791,0.1534180565437864,0.03916861709886965,277.5757361652279,8.01495558673124,true
34,14,3,4,23.43048141511574,0.7656951858488426,51.348055715729416,5.489874593440842,0.2343048141511574,161.26592846574587,7.401116073765446,true
34,14,4,5,5.917261443546979,0.9408273855645302,65.32245034850249,0.35013982991287707,0.059172614435469784,265.62162140551965,7.787550415281126,true
34,14,6,9,38.90442978258895,0.6109557021741105,39.08550272660568,15.135546567083939,0.3890442978258895,70.75435235800315,4.466288667405243,true
34,14,1,5,1.4690571267804764,0.9853094287321953,68.87591237785888,0.021581288417445006,0.014690571267804764,292.20881882498236,6.885534069805626,true
34,14,2,5,30.11162639496945,0.6988837360503055,46.03287482731558,9.067100441502207,0.3011162639496945,121.77376049600609,8.842578771372597,true
34,15,2,6,5.311605531129482,0.9468839446887052,65.8062216913259,0.28213153318325307,0.05311605531129482,269.2404891378131,8.01495558673124,true
34,15,3,4,25.491826452518357,0.7450817354748165,49.706506584251564,6.498332158853145,0.25491826452518357,149.04839621021478,7.401116073765446,true
34,15,4,5,7.424975339279016,0.9257502466072098,64.11824622453284,0.5513025878890154,0.07424975339279016,256.6146778834469,7.787550415281126,true
34,15,6,9,38.61033230935393,0.6138966769064607,39.316027386214856,14.907577610387401,0.3861033230935393,72.42387081783642,4.466288667405243,true
34,15,1,5,0.8859658921932301,0.9911403410780677,69.34178419709953,0.007849355621297462,0.0088596589219323,295.69534286392275,6.885534069805626,true
34,15,2,5,28.47752967302208,0.7152247032697792,47.331268738352804,8.109696962778532,0.2847752967302208,131.40067149727693,8.842578771372597,true
34,16,3,4,24.95864441771926,0.7504135558228073,50.13099168095802,6.229339311701489,0.2495864441771926,152.20627779635308,7.401116073765446,true
34,16,2,5,30.14865873165761,0.6985134126834239,46.00346613306941,9.089416233179545,0.30148658731657607,121.55590997796416,8.842578771372597,true
34,16,2,6,4.378561835546963,0.9562143816445303,66.55153455269634,0.1917180374770841,0.043785618355469624,274.8163094093966,8.01495558673124,true
34,16,4,5,9.001209524293635,0.9099879047570636,62.85946716325678,0.810217729002345,0.09001209524293635,247.201438508072,7.787550415281126,true
34,16,6,9,38.62452589454558,0.6137547410545442,39.30489721301107,14.91854000578422,0.3862452589454558,72.34320320567711,4.466288667405243,true
34,17,2,5,32.81508829529231,0.6718491170470768,43.88822717209739,10.768300198278306,0.32815088295292316,105.91542639487085,8.842578771372597,true
34,17,2,6,2.9605044443252737,0.9703949555567473,67.68435905516398,0.08764586564869697,0.029605044443252737,283.29222554653245,8.01495558673124,true
34,17,3,4,24.372648282586614,0.7562735171741339,50.59761860665385,5.940259843066721,0.24372648282586612,155.6788549589432,7.401116073765446,true
34,17,4,5,7.608020892578621,0.9239197910742138,63.97205794683957,0.5788198190191275,0.07608020892578621,255.52136786257753,7.787550415281126,true
34,17,6,9,39.74889978848514,0.6025110021151485,38.42481022350248,15.799750343950343,0.3974889978848514,65.98520235490118,4.466288667405243,true
34,18,2,6,3.1745347347505835,0.9682546526524942,67.51337334587242,0.1007767078213794,0.03174534734750584,282.01281426495444,8.01495558673124,true
34,18,6,9,39.06207798371426,0.6093792201628574,38.96201915185169,15.258459364057744,0.3906207798371426,69.86116287417646,4.466288667405243,true
34,18,4,5,6.002163722674747,0.9399783627732525,65.25463576741471,0.3602596935379278,0.06002163722674747,265.11435257504166,7.787550415281126,true
34,18,2,5,33.62094398575772,0.6637905601424228,43.250002229086384,11.303678744934583,0.3362094398575772,101.20948443930484,8.842578771372597,true
34,18,3,4,23.531581610385132,0.7646841838961487,51.26751849273468,5.537353330862158,0.23531581610385133,160.66618595854493,7.401116073765446,true
34,19,2,5,33.07998538589326,0.6692001461410675,43.67837088663529,10.942854331309114,0.33079985385893257,104.36727159163846,8.842578771372597,true
34,19,2,6,4.38687617442588,0.9561312382557412,66.5448928809826,0.19244682569745444,0.0438687617442588,274.7666193639109,8.01495558673124,true
34,19,3,4,21.92787664092622,0.7807212335907379,52.54532307045589,4.808317739796776,0.2192787664092622,170.18522781837993,7.401116073765446,true
34,19,4,5,6.022812493966062,0.9397718750603394,65.23814289394338,0.36274270337473663,0.06022812493966062,264.99098281852804,7.787550415281126,true
34,19,4,10,0.18714306556382176,0.9981285693443618,69.90014026492756,3.502252698862489E-4,0.0018714306556382176,299.8742359541892,5.06664745080821,true
34,19,6,9,39.83472254378526,0.6016527745621474,38.3577765270246,15.868051201403537,0.3983472254378526,65.50275597834454,4.466288667405243,true
34,20,6,9,40.454856078611435,0.5954514392138857,37.87409528889604,16.365953803411646,0.40454856078611434,62.03046656403506,4.466288667405243,true
34,20,4,5,5.9910414942326735,0.9400895850576733,65.26351947823277,0.3589257818561767,0.05991041494232674,265.1808045069821,7.787550415281126,true
34,20,3,4,22.761851040945004,0.77238148959055,51.88075364157556,5.1810186281016914,0.22761851040945003,165.2335832409612,7.401116073765446,true
34,20,2,6,3.358162254107755,0.9664183774589225,67.36667769052143,0.11277253724914077,0.03358162254107755,280.9151763515061,8.01495558673124,true
34,20,2,5,34.500565400376374,0.6549943459962362,42.55404886885995,11.902890129456477,0.34500565400376376,96.0866313809629,8.842578771372597,true
34,21,2,5,36.96934439551276,0.6303065560448724,40.60566897592475,13.66732425034031,0.3696934439551276,81.80682347362267,8.842578771372597,true
34,21,2,6,2.298236274911175,0.9770176372508883,68.2134488993456,0.05281889975317581,0.02298236274911175,287.2513407360238,8.01495558673124,true
34,21,3,4,22.408045363538864,0.7759195463646114,52.16267232007094,5.021204970144156,0.22408045363538864,167.3339000368073,7.401116073765446,true
34,21,4,5,5.612454672561768,0.9438754532743823,65.56591408178866,0.3149964745156045,0.056124546725617674,267.4428283613908,7.787550415281126,true
34,21,6,9,40.38363003404625,0.5961636996595375,37.929584617063426,16.30837574726722,0.4038363003404625,62.427992681731055,4.466288667405243,true
34,22,4,5,6.685926738879433,0.9331407326112057,64.70850410460037,0.44701616357662965,0.06685926738879433,261.0293494808015,7.787550415281126,true
34,22,3,4,21.8636432304387,0.781363567695613,52.5965149533,4.78018895307908,0.218636432304387,170.56673137038706,7.401116073765446,true
34,22,2,6,2.6632737060349134,0.9733672629396508,67.92181592704972,0.07093026833256956,0.026632737060349132,285.0690556013437,8.01495558673124,true
34,22,1,5,1.315661357377046,0.9868433864262296,68.99846946524039,0.017309648072952037,0.01315661357377046,293.12600287857805,6.885534069805626,true
34,22,2,5,34.898995221945015,0.6510100477805498,42.23907919309049,12.179398675013411,0.3489899522194502,93.77153608125998,8.842578771372597,true
34,22,6,9,40.887337039007996,0.59112662960992,37.53755519477007,16.71774330141435,0.40887337039008,59.624474285481334,4.466288667405243,true
34,23,2,6,1.3603769234828311,0.9863962307651717,68.96274341305798,0.018506253739446126,0.013603769234828311,292.85863749598803,8.01495558673124,true
34,23,4,5,8.944996249000281,0.9105500375099972,62.90435616680773,0.800129578946291,0.08944996249000281,247.53708582615744,7.787550415281126,true
34,23,3,4,20.065723659065338,0.7993427634093466,54.02972481690942,4.026332659619745,0.20065723659065338,181.2517329288418,7.401116073765446,true
34,23,6,9,40.57180089067278,0.5942819910932722,37.78302659863225,16.46071027512397,0.4057180089067278,61.37854087937272,4.466288667405243,true
34,23,2,5,35.4808309749706,0.645191690250294,41.77945370322319,12.588893666744333,0.354808309749706,90.39738381416984,8.842578771372597,true
34,24,3,4,17.60574408620385,0.8239425591379614,55.99158969875447,3.099622248289019,0.1760574408620385,195.8892348371279,7.401116073765446,true
34,24,2,6,2.9455933660778144,0.9705440663392219,67.69627137999395,0.0867652027828163,0.029455933660778144,283.3813612606571,8.01495558673124,true
34,24,1,5,0.30164624371299964,0.99698353756287,69.80865144308218,9.099045634616405E-4,0.0030164624371299964,299.1894912987737,6.885534069805626,true
34,24,2,5,33.238127274659725,0.6676187272534028,43.55311636271585,11.047731047264786,0.33238127274659723,103.44360000091409,8.842578771372597,true
34,24,6,9,40.66195003171323,0.5933804996828678,37.71285773307454,16.533941803815434,0.4066195003171323,60.87665497862306,4.466288667405243,true
34,24,4,5,10.725104832408322,0.8927489516759168,61.48296509343073,1.1502787366614828,0.10725104832408322,236.91035019269773,7.787550415281126,true
34,25,4,5,13.132219042068572,0.8686778095793143,59.561324246920925,1.7245517696886838,0.1313221904206857,222.5486753591042,7.787550415281126,true
34,25,2,6,3.7018876260108637,0.9629811237398913,67.09208800500244,0.13703971995612368,0.037018876260108635,278.8606363601573,8.01495558673124,true
34,25,2,5,30.31153731230604,0.6968846268769395,45.874127519803345,9.187892942353216,0.3031153731230604,120.59792351912733,8.842578771372597,true
34,25,6,9,41.17607373074393,0.5882392626925608,37.31326606389217,16.9546904787966,0.4117607373074393,58.026058585282705,4.466288667405243,true
34,25,4,10,0.20399916608654922,0.9979600083391345,69.88667209302228,4.161565976400863E-4,0.0020399916608654922,299.77343352131135,5.06664745080821,true
34,25,3,4,17.37324528969662,0.8262675471030339,56.17705680942278,3.018296518959657,0.1737324528969662,197.27358908542172,7.401116073765446,true
34,26,6,9,41.53382542199092,0.5846617457800908,37.03584332167912,17.250586541844193,0.4153382542199092,56.05512065349151,4.466288667405243,true
34,26,1,5,1.5534929212761894,0.9844650707872381,68.80845197870946,0.02413340256455229,0.015534929212761894,291.70396878695107,6.885534069805626,true
34,26,2,5,31.88431733735057,0.6811568266264942,44.6260408550458,10.166096920688743,0.3188431733735057,111.3639904744218,8.842578771372597,true
34,26,2,6,2.3361535127867263,0.9766384648721327,68.18315606449806,0.054576132353057735,0.02336153512786726,287.02465641782857,8.01495558673124,true
34,26,3,4,16.147294041066612,0.8385270595893339,57.155130641558614,2.6073510484866524,0.16147294041066612,204.57555324183826,7.401116073765446,true
34,26,4,5,10.985724793871832,0.8901427520612817,61.27488404136289,1.206861492466903,0.10985724793871832,235.35492876597613,7.787550415281126,true
34,26,4,10,1.062316607969771,0.9893768339203023,69.20088395189056,0.011285165755684001,0.01062316607969771,294.6408451175089,5.06664745080821,true
34,27,1,5,2.115207470831387,0.9788479252916862,68.35967514743798,0.04474102644660902,0.021152074708313873,288.3455776570734,6.885534069805626,true
34,27,6,9,40.91755144876338,0.5908244855123661,37.5140694630968,16.74246016562199,0.40917551448763384,59.45690374957,4.466288667405243,true
34,27,4,10,1.7648238902881308,0.9823517610971186,68.63960938230068,0.03114603363731742,0.017648238902881308,290.44042654889506,5.06664745080821,true
34,27,4,5,12.709041535269517,0.8729095846473048,59.89911709273983,1.6151973674520574,0.12709041535269516,225.07275720749183,7.787550415281126,true
34,27,3,4,14.946143018491304,0.8505385698150869,58.11359638870254,2.2338719112919643,0.14946143018491304,211.73335795896386,7.401116073765446,true
34,27,2,6,1.5964679630260825,0.9840353203697392,68.77411697133522,0.02548709956968649,0.015964679630260825,291.44701905696525,8.01495558673124,true
34,27,2,5,32.20215188818622,0.6779784811181377,44.37402267285782,10.369785862298157,0.32202151888186226,109.50197233901851,8.842578771372597,true
34,28,4,10,2.2138467733204994,0.977861532266795,68.28086957918283,0.04901117535741598,0.02213846773320499,287.75585931686174,5.06664745080821,true
34,28,6,9,40.36342299978921,0.5963657700021079,37.94533026278731,16.292059162599127,0.4036342299978921,62.54083525363826,4.466288667405243,true
34,28,1,5,1.6748258675171934,0.9832517413248281,68.71151294854369,0.028050416865047195,0.016748258675171934,290.9785176460457,6.885534069805626,true
34,28,2,5,34.751825232321345,0.6524817476767866,42.35540048892336,12.076893569778065,0.34751825232321343,94.62626210168057,8.842578771372597,true
34,28,2,6,1.01371756903898,0.9898628243096101,69.23971336025005,0.010276233097783046,0.0101371756903898,294.93144289539083,8.01495558673124,true
34,28,3,4,14.568454977896577,0.8543154502210342,58.41500841884996,2.1223988044299964,0.14568454977896578,213.98471815596497,7.401116073765446,true
34,28,4,5,10.141934085547478,0.8985806591445252,61.94859253007523,1.0285882699558975,0.10141934085547477,240.3911914569793,7.787550415281126,true
34,29,1,5,3.504998798502629,0.9649500120149737,67.24937462500284,0.12285016577504891,0.03504998798502629,280.03748048508317,6.885534069805626,true
34,29,6,9,41.33388021628658,0.5866611978371341,37.190825805602934,17.084896537343276,0.41333880216286584,57.1553182749245,4.466288667405243,true
34,29,4,10,0.864289353915737,0.9913571064608426,69.35910335050218,0.007469960872920821,0.00864289353915737,295.8249605492009,5.06664745080821,true
34,29,4,5,9.410558088633653,0.9058944191136635,62.53258933909674,0.8855860353954822,0.09410558088633653,244.75736766827126,7.787550415281126,true
34,29,3,4,16.05203897136264,0.8394796102863735,57.231133821898354,2.576679551381451,0.16052038971362642,205.14306615159347,7.401116073765446,true
34,29,2,6,1.9805273735971907,0.980194726264028,68.46727535987765,0.039224886775677974,0.019805273735971907,289.15078093352474,8.01495558673124,true
34,29,2,5,32.52813364149393,0.6747186635850606,44.11562253597338,10.580794781988894,0.32528133641493934,107.59378713440694,8.842578771372597,true
34,30,4,10,0.5587347341447058,0.9944126526585529,69.60323787577536,0.00312184503139755,0.005587347341447058,297.6521048569542,5.06664745080821,true
34,30,6,9,40.7593237333588,0.592406762666412,37.63709873931663,16.613224712007458,0.407593237333588,60.33521211992044,4.466288667405243,true
34,30,1,5,3.6894953379521866,0.9631050466204781,67.10198765351191,0.1361237584877092,0.036894953379521866,278.93470644976014,6.885534069805626,true
34,30,2,5,31.92640547603194,0.6807359452396806,44.592664028921085,10.19295366620002,0.3192640547603194,111.117335338741,8.842578771372597,true
34,30,2,6,1.781812863561677,0.9821818713643833,68.62603614811249,0.03174857080753853,0.01781812863561677,290.3388515978663,8.01495558673124,true
34,30,3,4,17.21149819305689,0.827885018069431,56.306088758091114,2.9623567004960067,0.1721149819305689,198.2367570923913,7.401116073765446,true
34,30,4,5,9.333693958596168,0.9066630604140383,62.59396688169504,0.871178429127346,0.09333693958596168,245.21627721986255,7.787550415281126,true
34,31,3,4,16.025734304893756,0.8397426569510624,57.25212227674428,2.5682416001104857,0.16025734304893757,205.29978858382322,7.401116073765446,true
34,31,1,5,3.7877756591203573,0.9621222434087964,67.02347607609046,0.14347244443824678,0.03787775659120357,278.3472781130127,6.885534069805626,true
34,31,2,5,34.927895538858394,0.650721044611416,42.216239654084816,12.199578867734044,0.34927895538858394,93.6037484702803,8.842578771372597,true
34,31,4,5,9.672357836457923,0.9032764216354208,62.32354020530142,0.93554506116489,0.09672357836457923,243.19438247060756,7.787550415281126,true
34,31,4,10,1.418189291079014,0.9858181070892098,68.9165536349108,0.02011260865331204,0.01418189291079014,292.5129656090062,5.06664745080821,true
34,31,6,9,40.89317674659184,0.5910682325340816,37.53301570296811,16.72251904428,0.4089317674659184,59.5920815252806,4.466288667405243,true
34,32,1,5,4.615452635886774,0.9538454736411323,66.36230249950526,0.2130240303411417,0.04615452635886774,273.400576348973,6.885534069805626,true
34,32,3,4,17.31037679044763,0.8268962320955238,56.227209037803526,2.996491446272679,0.1731037679044763,197.64794866054672,7.401116073765446,true
34,32,2,6,0.4092838679026489,0.9959071613209736,69.72264871828077,0.001675132845253507,0.004092838679026489,298.54581304464165,8.01495558673124,true
34,32,2,5,35.78783112955847,0.6421216887044152,41.537107585804065,12.807688569577946,0.35787831129558473,88.62046301166608,8.842578771372597,true
34,32,6,9,39.51450812578015,0.6048549187421985,38.607996700422405,15.613963524223452,0.39514508125780146,67.30501526624958,4.466288667405243,true
34,32,4,10,0.6474128626263509,0.9935258713737365,69.53238471151896,0.004191434146940463,0.006474128626263509,297.1218228566426,5.06664745080821,true
