simulation_id,timestamp,node_id,cpu,memory,battery,rssi,packet_loss,latency,throughput,queue_size,traffic_load,link_quality,mobility_speed
35,23,3,41.781843,1.878018,100.000000,15.262712,0.847373,57.862821,1.000000,2,816.000000,0.152627,3.953289
35,23,4,4.678545,2.917994,100.000000,13.771479,0.862285,59.051080,0.000000,0,555.000000,0.137715,6.030497
35,23,5,8.616507,11.269350,100.000000,17.361005,0.826390,56.187557,0.000000,0,0.000000,0.173610,9.434349
35,23,6,12.458708,9.770625,100.000000,18.399710,0.816003,55.364465,1.000000,0,0.000000,0.183997,6.511675
35,23,7,8.150689,8.122639,100.000000,27.187372,0.728126,48.357231,0.000000,0,0.000000,0.271874,8.286927
35,23,8,3.328682,0.000000,100.000000,17.243684,0.827563,56.281324,0.000000,1,1376.000000,0.172437,9.902659
35,23,9,0.000000,3.594410,100.000000,15.372476,0.846275,57.773383,0.000000,2,1719.000000,0.153725,1.194532
35,23,10,2.200804,8.525926,100.000000,13.771479,0.862285,59.051080,0.000000,0,0.000000,0.137715,3.679274
35,24,1,15.141227,2.375774,100.000000,22.067557,0.779324,52.434005,0.000000,1,1277.000000,0.220676,1.760948
35,24,2,12.407552,9.554983,100.000000,15.163243,0.848368,57.940355,0.000000,4,4276.000000,0.151632,4.414506
35,24,3,38.516241,0.000000,100.000000,14.599902,0.854001,58.391795,1.000000,0,0.000000,0.145999,3.953289
35,24,4,3.608349,1.267360,100.000000,14.440240,0.855598,58.517333,0.000000,0,0.000000,0.144402,6.030497
35,24,5,12.255928,10.816466,100.000000,16.826296,0.831737,56.614383,0.000000,0,0.000000,0.168263,9.434349
35,24,6,11.927707,8.726340,100.000000,18.816744,0.811833,55.034349,0.000000,0,0.000000,0.188167,6.511675
35,24,7,9.867393,8.871093,100.000000,28.893570,0.711064,47.000576,0.000000,0,0.000000,0.288936,8.286927
35,24,8,2.266729,0.487074,100.000000,17.677761,0.823222,55.934685,1.000000,2,0.000000,0.176778,9.902659
35,24,9,0.000000,6.384535,100.000000,14.589673,0.854103,58.398139,0.000000,2,0.000000,0.145897,1.194532
35,24,10,2.401822,7.369152,100.000000,14.440240,0.855598,58.517333,0.000000,0,0.000000,0.144402,3.679274
35,25,1,11.835368,4.735946,100.000000,22.676372,0.773236,51.948862,0.000000,1,0.000000,0.226764,1.760948
35,25,2,10.886089,6.578313,100.000000,15.146570,0.848534,57.953779,1.000000,6,1416.000000,0.151466,4.414506
35,25,3,33.698707,0.229644,100.000000,14.757801,0.852422,58.265646,0.000000,0,0.000000,0.147578,3.953289
35,25,4,6.609723,2.620922,100.000000,15.220642,0.847794,57.894543,0.000000,0,0.000000,0.152206,6.030497
35,25,5,16.108832,8.579887,100.000000,15.987443,0.840126,57.284213,1.000000,0,591.000000,0.159874,9.434349
35,25,6,13.049653,8.615661,100.000000,18.675582,0.813244,55.145825,1.000000,1,0.000000,0.186756,6.511675
35,25,7,5.860414,6.850062,100.000000,28.205240,0.717948,47.547742,1.000000,0,1357.000000,0.282052,8.286927
35,25,8,5.097512,0.863996,100.000000,18.748983,0.812510,55.079928,0.000000,1,1102.000000,0.187490,9.902659
35,25,9,1.221118,7.034816,100.000000,13.270180,0.867298,59.451313,0.000000,0,0.000000,0.132702,1.194532
35,25,10,0.000000,9.800381,100.000000,15.220642,0.847794,57.894543,0.000000,0,0.000000,0.152206,3.679274
35,26,1,11.505861,5.805448,100.000000,23.282929,0.767171,51.465602,0.000000,0,0.000000,0.232829,1.760948
35,26,2,8.556486,5.622945,100.000000,14.973654,0.850263,58.092143,1.000000,2,0.000000,0.149737,4.414506
35,26,3,29.953448,0.000000,100.000000,14.403949,0.855961,58.547599,0.000000,1,996.000000,0.144039,3.953289
35,26,4,1.887021,4.810207,100.000000,14.096538,0.859035,58.791641,0.000000,0,0.000000,0.140965,6.030497
35,26,5,15.236991,6.476291,100.000000,11.390255,0.886097,60.954986,1.000000,2,754.000000,0.113903,9.434349
35,26,6,14.350936,10.724138,100.000000,17.598621,0.824014,56.002115,0.000000,1,0.000000,0.175986,6.511675
35,26,7,3.263009,7.314756,100.000000,25.725158,0.742748,49.520770,0.000000,0,0.000000,0.257252,8.286927
35,26,8,5.030988,0.778504,100.000000,12.867216,0.871328,59.776065,0.000000,1,526.000000,0.128672,9.902659
35,26,9,3.162981,5.895720,100.000000,12.477371,0.875226,60.084266,0.000000,0,0.000000,0.124774,1.194532
35,26,10,0.000000,10.119819,100.000000,14.096538,0.859035,58.791641,0.000000,0,1155.000000,0.140965,3.679274
35,27,1,11.132936,3.984918,100.000000,24.575330,0.754247,50.436213,0.000000,0,0.000000,0.245753,1.760948
35,27,2,13.263717,3.344478,100.000000,14.903013,0.850970,58.148926,0.000000,2,2074.000000,0.149030,4.414506
35,27,3,25.824486,2.482701,100.000000,13.907078,0.860929,58.943374,2.000000,2,0.000000,0.139071,3.953289
35,27,4,4.816323,5.264449,100.000000,13.216098,0.867839,59.494372,0.000000,0,0.000000,0.132161,6.030497
35,27,5,17.594112,3.846758,100.000000,15.480201,0.845198,57.690259,0.000000,0,0.000000,0.154802,9.434349
35,27,6,11.404739,13.500140,100.000000,18.149272,0.818507,55.562271,0.000000,1,0.000000,0.181493,6.511675
35,27,7,0.250764,5.070653,100.000000,25.588877,0.744111,49.629250,0.000000,0,0.000000,0.255889,8.286927
35,27,8,5.824171,0.916687,100.000000,18.590021,0.814100,55.206672,2.000000,0,1570.000000,0.185900,9.902659
35,27,9,4.012979,5.829915,100.000000,12.876785,0.871232,59.765306,0.000000,0,0.000000,0.128768,1.194532
35,27,10,0.000000,12.534743,100.000000,13.216098,0.867839,59.494372,0.000000,0,1017.000000,0.132161,3.679274
35,28,1,13.773310,3.006812,100.000000,26.011648,0.739884,49.292742,0.000000,0,0.000000,0.260116,1.760948
35,28,2,8.508771,3.457125,100.000000,14.676488,0.853235,58.330265,0.000000,1,0.000000,0.146765,4.414506
35,28,3,30.262933,0.000000,100.000000,13.722895,0.862771,59.090171,1.000000,1,0.000000,0.137229,3.953289
35,28,4,6.836892,3.362919,100.000000,14.047440,0.859526,58.830827,0.000000,0,0.000000,0.140474,6.030497
35,28,5,21.572462,0.979462,100.000000,15.661552,0.843384,57.546616,0.000000,1,1864.000000,0.156616,9.434349
35,28,6,16.168126,11.595914,100.000000,17.569306,0.824307,56.023535,0.000000,0,0.000000,0.175693,6.511675
35,28,7,0.000000,7.551170,100.000000,23.917529,0.760825,50.960093,0.000000,0,0.000000,0.239175,8.286927
35,28,8,9.723498,2.008302,100.000000,18.764116,0.812359,55.068155,1.000000,0,1374.000000,0.187641,9.902659
35,28,9,0.000000,6.008008,100.000000,12.817523,0.871825,59.812558,0.000000,2,2305.000000,0.128175,1.194532
35,28,10,0.628728,12.419441,100.000000,14.047440,0.859526,58.830827,0.000000,0,0.000000,0.140474,3.679274
35,29,1,16.376813,3.567543,100.000000,27.802711,0.721973,47.867815,0.000000,0,0.000000,0.278027,1.760948
35,29,2,4.546587,5.731207,100.000000,13.206575,0.867934,59.503278,2.000000,1,1415.000000,0.132066,4.414506
35,29,3,29.966011,2.550013,100.000000,14.181999,0.858180,58.724166,0.000000,2,1416.000000,0.141820,3.953289
35,29,4,8.263085,4.210717,100.000000,13.089260,0.869107,59.595615,0.000000,0,590.000000,0.130893,6.030497
35,29,5,25.446376,2.385590,100.000000,15.204836,0.847952,57.913095,0.000000,1,0.000000,0.152048,9.434349
35,29,6,19.619976,13.572929,100.000000,18.397288,0.816027,55.365222,0.000000,0,0.000000,0.183973,6.511675
35,29,7,4.004902,6.168914,100.000000,26.359898,0.736401,49.015594,0.000000,2,1820.000000,0.263599,8.286927
35,29,8,13.209576,2.463710,100.000000,18.687107,0.813129,55.129118,0.000000,0,0.000000,0.186871,9.902659
35,29,9,0.000000,3.364347,100.000000,12.221991,0.877780,60.287978,2.000000,1,0.000000,0.122220,1.194532
35,29,10,0.000000,13.664271,100.000000,13.089260,0.869107,59.595615,0.000000,0,0.000000,0.130893,3.679274
35,30,1,12.801745,6.354741,100.000000,29.070938,0.709291,46.859617,0.000000,0,315.000000,0.290709,1.760948
35,30,2,2.160721,5.728619,100.000000,13.167083,0.868329,59.535340,1.000000,0,0.000000,0.131671,4.414506
35,30,3,30.546138,1.131959,100.000000,13.580192,0.864198,59.204189,0.000000,1,0.000000,0.135802,3.953289
35,30,4,12.055980,5.631383,100.000000,12.943879,0.870561,59.711661,0.000000,0,0.000000,0.129439,6.030497
35,30,5,20.936418,0.000000,100.000000,14.817332,0.851827,58.224111,0.000000,0,437.000000,0.148173,9.434349
35,30,6,24.583063,14.709098,100.000000,17.470340,0.825297,56.102938,0.000000,0,1632.000000,0.174703,6.511675
35,30,7,3.389677,4.245365,100.000000,24.314439,0.756856,50.643976,0.000000,2,0.000000,0.243144,8.286927
35,30,8,14.703332,2.917598,100.000000,18.436800,0.815632,55.328979,1.000000,2,873.000000,0.184368,9.902659
35,30,9,0.000000,3.334822,100.000000,12.052389,0.879476,60.423465,0.000000,0,0.000000,0.120524,1.194532
35,30,10,0.000000,14.107465,100.000000,12.943879,0.870561,59.711661,0.000000,0,0.000000,0.129439,3.679274
35,31,1,10.391320,5.883255,100.000000,28.416360,0.715836,47.379896,0.000000,0,0.000000,0.284164,1.760948
35,31,2,1.370096,5.556690,100.000000,14.272586,0.857274,58.653606,0.000000,0,0.000000,0.142726,4.414506
35,31,3,27.114417,0.000000,100.000000,12.432942,0.875671,60.119723,1.000000,2,709.000000,0.124329,3.953289
35,31,4,12.255672,6.199441,100.000000,14.078025,0.859220,58.806416,0.000000,0,0.000000,0.140780,6.030497
35,31,5,18.475888,0.000000,100.000000,15.555741,0.844443,57.633637,0.000000,1,1376.000000,0.155557,9.434349
35,31,6,22.558528,16.217000,100.000000,16.530650,0.834694,56.851791,0.000000,0,0.000000,0.165306,6.511675
35,31,7,0.693737,4.030371,100.000000,22.764456,0.772355,51.878678,0.000000,0,895.000000,0.227645,8.286927
35,31,8,12.183176,3.105508,100.000000,18.643250,0.813568,55.165333,1.000000,1,0.000000,0.186432,9.902659
35,31,9,0.854019,4.953159,100.000000,12.639565,0.873604,59.954616,0.000000,0,0.000000,0.126396,1.194532
35,31,10,0.000000,13.910916,100.000000,14.078025,0.859220,58.806416,0.000000,0,1830.000000,0.140780,3.679274
35,32,1,5.462396,5.693648,100.000000,27.268149,0.727319,48.292976,0.000000,0,0.000000,0.272681,1.760948
35,32,2,4.492665,3.942776,100.000000,14.818154,0.851818,58.217358,1.000000,0,1135.000000,0.148182,4.414506
35,32,3,23.853671,0.000000,100.000000,13.755896,0.862441,59.063821,2.000000,1,285.000000,0.137559,3.953289
35,32,4,14.477902,4.749663,100.000000,14.120449,0.858796,58.772557,1.000000,0,672.000000,0.141204,6.030497
35,32,5,14.316655,0.772928,100.000000,16.262024,0.837380,57.068385,0.000000,1,0.000000,0.162620,9.434349
35,32,6,25.199327,18.825234,100.000000,16.831594,0.831684,56.611197,0.000000,2,1752.000000,0.168316,6.511675
35,32,7,1.120828,4.144511,100.000000,22.366528,0.776335,52.195756,0.000000,0,0.000000,0.223665,8.286927
35,32,8,15.119386,4.608959,100.000000,18.934907,0.810651,54.932030,3.000000,2,0.000000,0.189349,9.902659
35,32,9,3.345798,3.639458,100.000000,13.377437,0.866226,59.365612,0.000000,0,0.000000,0.133774,1.194532
35,32,10,3.776975,14.755297,100.000000,14.120449,0.858796,58.772557,1.000000,0,0.000000,0.141204,3.679274
35,33,1,0.681271,5.597172,100.000000,26.278046,0.737220,49.080730,0.000000,1,954.000000,0.262780,1.760948
35,33,2,8.451310,1.287842,100.000000,14.610601,0.853894,58.382473,0.000000,0,0.000000,0.146106,4.414506
35,33,3,24.594190,0.000000,100.000000,14.947879,0.850521,58.112472,0.000000,0,0.000000,0.149479,3.953289
35,33,4,10.684858,2.935063,100.000000,13.370417,0.866296,59.371195,1.000000,0,2293.000000,0.133704,6.030497
35,33,5,18.426270,0.000000,100.000000,16.601336,0.833987,56.796639,0.000000,1,633.000000,0.166013,9.434349
35,33,6,21.763692,17.026999,100.000000,17.686355,0.823136,55.929006,0.000000,2,0.000000,0.176864,6.511675
35,33,7,4.699033,5.151865,100.000000,22.601518,0.773985,52.008507,0.000000,0,0.000000,0.226015,8.286927
35,33,8,18.317056,2.011261,100.000000,18.686267,0.813137,55.129931,0.000000,2,0.000000,0.186863,9.902659
35,33,9,2.815257,3.012209,100.000000,14.179459,0.858205,58.725460,0.000000,1,326.000000,0.141795,1.194532
35,33,10,0.000000,14.827925,100.000000,13.370417,0.866296,59.371195,1.000000,0,0.000000,0.133704,3.679274
35,34,1,4.622195,7.709324,100.000000,27.243076,0.727569,48.312920,1.000000,0,0.000000,0.272431,1.760948
35,34,2,9.021367,3.984630,100.000000,13.809270,0.861907,59.021904,1.000000,1,0.000000,0.138093,4.414506
35,34,3,26.353187,0.000000,100.000000,14.315448,0.856846,58.617132,1.000000,2,768.000000,0.143154,3.953289
35,34,4,10.412269,1.999785,100.000000,14.187844,0.858122,58.718769,1.000000,1,525.000000,0.141878,6.030497
35,34,5,16.265569,0.000000,100.000000,16.687939,0.833121,56.728505,1.000000,2,0.000000,0.166879,9.434349
35,34,6,22.582572,18.298506,100.000000,17.513304,0.824867,56.067205,1.000000,0,1426.000000,0.175133,6.511675
35,34,7,5.453962,5.835394,100.000000,22.682427,0.773176,51.944037,0.000000,0,0.000000,0.226824,8.286927
35,34,8,19.235068,2.846381,100.000000,17.635681,0.823643,55.967836,1.000000,1,1199.000000,0.176357,9.902659
35,34,9,5.489572,1.730260,100.000000,14.473583,0.855264,58.490725,0.000000,1,0.000000,0.144736,1.194532
35,34,10,2.740948,13.696378,100.000000,14.187844,0.858122,58.718769,1.000000,0,1043.000000,0.141878,3.679274
35,35,1,0.000000,6.937321,100.000000,28.545350,0.714547,47.277356,0.000000,0,0.000000,0.285453,1.760948
35,35,2,13.949163,2.122417,100.000000,12.905298,0.870947,59.743231,2.000000,0,446.000000,0.129053,4.414506
35,35,3,24.319036,0.000000,100.000000,14.561707,0.854383,58.421126,1.000000,3,3389.000000,0.145617,3.953289
35,35,4,9.835606,2.923724,100.000000,13.156874,0.868431,59.541644,0.000000,1,0.000000,0.131569,6.030497
35,35,5,16.058063,0.000000,100.000000,16.488177,0.835118,56.889383,1.000000,1,0.000000,0.164882,9.434349
35,35,6,19.308950,19.172257,100.000000,17.399249,0.826008,56.159315,0.000000,0,0.000000,0.173992,6.511675
35,35,7,3.674463,3.039561,100.000000,23.925700,0.760743,50.953585,0.000000,0,0.000000,0.239257,8.286927
35,35,8,19.178214,3.334970,100.000000,17.518528,0.824815,56.061199,1.000000,1,0.000000,0.175185,9.902659
35,35,9,4.665210,1.661692,100.000000,14.314965,0.856850,58.617326,1.000000,0,0.000000,0.143150,1.194532
35,35,10,4.299518,14.239395,100.000000,13.156874,0.868431,59.541644,0.000000,0,411.000000,0.131569,3.679274
35,36,1,0.165258,4.312854,100.000000,26.928842,0.730712,48.562899,0.000000,1,1205.000000,0.269288,1.760948
35,36,2,16.579539,1.683187,100.000000,13.722201,0.862778,59.090963,0.000000,1,1002.000000,0.137222,4.414506
35,36,3,28.916215,0.325594,100.000000,13.409373,0.865906,59.340496,0.000000,2,0.000000,0.134094,3.953289
35,36,4,12.549996,1.420370,100.000000,11.861999,0.881380,60.575301,0.000000,0,1020.000000,0.118620,6.030497
35,36,5,15.131632,1.875855,100.000000,17.106756,0.828932,56.393832,0.000000,1,1152.000000,0.171068,9.434349
35,36,6,19.554421,21.154188,100.000000,16.466018,0.835340,56.903074,0.000000,0,0.000000,0.164660,6.511675
35,36,7,0.696444,0.602477,100.000000,22.366638,0.776334,52.195668,0.000000,0,0.000000,0.223666,8.286927
35,36,8,16.505248,4.222413,100.000000,16.748374,0.832516,56.675576,0.000000,0,0.000000,0.167484,9.902659
35,36,9,6.075601,0.519729,100.000000,14.984958,0.850150,58.082624,0.000000,0,0.000000,0.149850,1.194532
35,36,10,4.222618,15.781654,100.000000,11.861999,0.881380,60.575301,0.000000,0,0.000000,0.118620,3.679274
35,37,1,0.000000,3.027742,100.000000,28.303529,0.716965,47.469598,0.000000,2,961.000000,0.283035,1.760948
35,37,2,20.879899,0.400885,100.000000,12.573883,0.874261,60.007628,0.000000,1,0.000000,0.125739,4.414506
35,37,3,32.438977,0.000000,100.000000,14.934332,0.850657,58.123614,2.000000,0,716.000000,0.149343,3.953289
35,37,4,15.783732,3.865466,100.000000,10.649397,0.893506,61.543412,0.000000,0,0.000000,0.106494,6.030497
35,37,5,13.392194,4.218534,100.000000,16.497291,0.835027,56.881792,0.000000,1,0.000000,0.164973,9.434349
35,37,6,20.521869,22.036585,100.000000,15.962622,0.840374,57.303603,0.000000,0,0.000000,0.159626,6.511675
35,37,7,0.000000,0.860244,100.000000,20.261677,0.797383,53.873492,0.000000,0,0.000000,0.202617,8.286927
35,37,8,20.719844,7.000983,100.000000,17.298974,0.827010,56.236360,2.000000,3,1164.000000,0.172990,9.902659
35,37,9,5.348446,0.000000,100.000000,13.789784,0.862102,59.036470,0.000000,0,0.000000,0.137898,1.194532
35,37,10,1.804427,13.388019,100.000000,10.649397,0.893506,61.543412,0.000000,0,1735.000000,0.106494,3.679274
35,38,1,0.000000,0.174068,100.000000,28.983395,0.710166,46.929188,1.000000,0,0.000000,0.289834,1.760948
35,38,2,16.601399,0.000000,100.000000,12.413365,0.875866,60.135833,2.000000,3,940.000000,0.124134,4.414506
35,38,3,33.353671,0.055317,100.000000,15.002635,0.849974,58.068803,0.000000,0,0.000000,0.150026,3.953289
35,38,4,17.026526,1.039233,100.000000,10.384306,0.896157,61.755070,0.000000,0,905.000000,0.103843,6.030497
35,38,5,18.040261,2.132207,100.000000,16.778152,0.832218,56.658433,1.000000,1,0.000000,0.167782,9.434349
35,38,6,17.475092,22.118099,100.000000,16.179973,0.838200,57.129793,0.000000,0,0.000000,0.161800,6.511675
35,38,7,0.000000,0.000000,100.000000,19.636971,0.803630,54.371592,0.000000,1,1137.000000,0.196370,8.286927
35,38,8,24.076613,5.349378,100.000000,16.950299,0.830497,56.514472,2.000000,1,0.000000,0.169503,9.902659
35,38,9,2.074367,2.289508,100.000000,13.893626,0.861064,58.953596,0.000000,0,394.000000,0.138936,1.194532
35,38,10,0.000000,14.853371,100.000000,10.384306,0.896157,61.755070,0.000000,0,946.000000,0.103843,3.679274
35,39,1,4.865907,0.000000,100.000000,27.395535,0.726045,48.191650,0.000000,0,0.000000,0.273955,1.760948
35,39,2,13.837018,2.383203,100.000000,13.076028,0.869240,59.606870,0.000000,2,0.000000,0.130760,4.414506
35,39,3,29.803746,0.000000,100.000000,15.593091,0.844069,57.597658,0.000000,1,528.000000,0.155931,3.953289
35,39,4,12.793491,0.000000,100.000000,10.449706,0.895503,61.702852,0.000000,0,540.000000,0.104497,6.030497
35,39,5,20.327475,4.614116,100.000000,17.059693,0.829403,56.431992,0.000000,2,1143.000000,0.170597,9.434349
35,39,6,22.409238,24.135597,100.000000,17.143878,0.828561,56.361049,0.000000,0,0.000000,0.171439,6.511675
35,39,7,0.000000,2.764066,100.000000,21.032436,0.789676,53.259034,0.000000,1,0.000000,0.210324,8.286927
35,39,8,26.203077,7.695634,100.000000,17.690232,0.823098,55.924198,0.000000,2,1201.000000,0.176902,9.902659
35,39,9,2.886142,2.719432,100.000000,14.696518,0.853035,58.312860,0.000000,1,856.000000,0.146965,1.194532
35,39,10,4.927921,15.213623,100.000000,10.449706,0.895503,61.702852,0.000000,0,0.000000,0.104497,3.679274
35,40,1,4.678763,2.451737,100.000000,27.018441,0.729816,48.491618,0.000000,0,0.000000,0.270184,1.760948
35,40,2,13.483853,3.863014,100.000000,13.575800,0.864242,59.207865,0.000000,0,840.000000,0.135758,4.414506
35,40,3,29.170422,0.000000,100.000000,14.909672,0.850903,58.142932,1.000000,1,1302.000000,0.149097,3.953289
35,40,4,17.526639,0.057949,100.000000,9.388790,0.906112,62.549972,0.000000,0,0.000000,0.093888,6.030497
35,40,5,21.533506,7.594180,100.000000,16.814970,0.831850,56.626780,1.000000,0,0.000000,0.168150,9.434349
35,40,6,20.162424,24.277441,100.000000,17.066713,0.829333,56.422776,1.000000,0,0.000000,0.170667,6.511675
35,40,7,0.000000,4.958550,100.000000,21.271343,0.787287,53.068598,1.000000,0,856.000000,0.212713,8.286927
35,40,8,21.273189,8.341060,100.000000,17.293878,0.827061,56.240378,1.000000,2,0.000000,0.172939,9.902659
35,40,9,0.000000,2.137418,100.000000,14.188270,0.858117,58.718430,1.000000,2,1263.000000,0.141883,1.194532
35,40,10,1.597274,14.539479,100.000000,9.388790,0.906112,62.549972,0.000000,0,1094.000000,0.093888,3.679274
35,41,1,6.202794,0.632311,100.000000,25.271193,0.747288,49.882150,0.000000,1,565.000000,0.252712,1.760948
35,41,2,18.155622,5.341142,100.000000,13.334046,0.866660,59.400515,1.000000,1,0.000000,0.133340,4.414506
35,41,3,26.808138,2.154800,100.000000,14.473043,0.855270,58.491302,0.000000,1,0.000000,0.144730,3.953289
35,41,4,20.520034,2.028986,100.000000,8.205408,0.917946,63.494973,0.000000,0,0.000000,0.082054,6.030497
35,41,5,20.486869,8.322499,100.000000,16.905154,0.830948,56.553377,1.000000,0,1589.000000,0.169052,9.434349
35,41,6,17.501459,21.421661,100.000000,18.129435,0.818706,55.575975,0.000000,0,0.000000,0.181294,6.511675
35,41,7,0.000000,3.003833,100.000000,23.457737,0.765423,51.326344,0.000000,2,1108.000000,0.234577,8.286927
35,41,8,20.531266,8.511030,100.000000,16.089373,0.839106,57.201345,0.000000,1,0.000000,0.160894,9.902659
35,41,9,3.287540,4.869991,100.000000,14.637124,0.853629,58.360235,0.000000,1,0.000000,0.146371,1.194532
35,41,10,0.000000,16.294483,100.000000,8.205408,0.917946,63.494973,0.000000,0,0.000000,0.082054,3.679274
35,42,1,10.002670,3.274400,100.000000,25.499725,0.745003,49.700219,0.000000,2,644.000000,0.254997,1.760948
35,42,2,20.983514,4.857500,100.000000,13.728779,0.862712,59.085478,2.000000,2,802.000000,0.137288,4.414506
35,42,3,23.349876,4.397903,100.000000,13.938668,0.860613,58.917641,0.000000,0,0.000000,0.139387,3.953289
35,42,4,16.305083,4.041043,100.000000,9.447152,0.905528,62.503369,0.000000,0,1361.000000,0.094472,6.030497
35,42,5,17.918601,10.111355,100.000000,17.538258,0.824617,56.048340,0.000000,0,0.000000,0.175383,9.434349
35,42,6,19.485666,20.662857,100.000000,17.871227,0.821288,55.780872,1.000000,2,937.000000,0.178712,6.511675
35,42,7,3.145884,4.063179,100.000000,21.701006,0.782990,52.726135,1.000000,1,0.000000,0.217010,8.286927
35,42,8,19.519438,6.960583,100.000000,15.046497,0.849535,58.033593,2.000000,1,1097.000000,0.150465,9.902659
35,42,9,2.881017,7.217477,100.000000,15.797281,0.842027,57.434479,0.000000,0,0.000000,0.157973,1.194532
35,42,10,0.000000,14.580321,100.000000,9.447152,0.905528,62.503369,0.000000,0,0.000000,0.094472,3.679274
35,43,1,14.476834,2.682946,100.000000,23.925516,0.760745,50.953731,1.000000,0,0.000000,0.239255,1.760948
35,43,2,21.551684,6.607677,100.000000,14.555731,0.854443,58.425455,0.000000,3,752.000000,0.145557,4.414506
35,43,3,25.325621,3.730906,100.000000,13.385455,0.866145,59.359193,1.000000,1,0.000000,0.133855,3.953289
35,43,4,13.211321,7.001428,100.000000,8.532517,0.914675,63.233748,0.000000,0,0.000000,0.085325,6.030497
35,43,5,22.787872,8.842062,100.000000,17.498566,0.825014,56.078955,1.000000,1,0.000000,0.174986,9.434349
35,43,6,20.724832,23.195962,100.000000,18.540680,0.814593,55.247769,2.000000,2,0.000000,0.185407,6.511675
35,43,7,7.413749,2.292626,100.000000,23.522586,0.764774,51.274685,1.000000,0,859.000000,0.235226,8.286927
35,43,8,23.269513,8.296430,100.000000,15.211137,0.847889,57.902354,0.000000,2,1091.000000,0.152111,9.902659
35,43,9,3.019000,9.311264,100.000000,16.029863,0.839701,57.248895,0.000000,0,405.000000,0.160299,1.194532
35,43,10,0.983284,15.092774,100.000000,8.532517,0.914675,63.233748,0.000000,0,1382.000000,0.085325,3.679274
35,44,1,10.763371,1.443181,100.000000,25.192277,0.748077,49.944978,0.000000,0,0.000000,0.251923,1.760948
35,44,2,23.000379,3.626178,100.000000,14.856173,0.851438,58.185905,1.000000,2,734.000000,0.148562,4.414506
35,44,3,27.320223,0.993486,100.000000,13.042629,0.869574,59.633044,2.000000,1,0.000000,0.130426,3.953289
35,44,4,9.887941,7.426077,100.000000,9.316711,0.906833,62.607528,0.000000,0,0.000000,0.093167,6.030497
35,44,5,21.516063,6.728488,100.000000,17.191288,0.828087,56.324863,1.000000,2,1019.000000,0.171913,9.434349
35,44,6,21.062954,21.650848,100.000000,19.730421,0.802696,54.298886,1.000000,1,2855.000000,0.197304,6.511675
35,44,7,11.842590,1.237353,100.000000,24.320589,0.756794,50.639078,0.000000,0,0.000000,0.243206,8.286927
35,44,8,28.043927,5.919596,100.000000,14.695387,0.853046,58.314475,1.000000,3,0.000000,0.146954,9.902659
35,44,9,2.790536,8.617595,100.000000,15.284617,0.847154,57.843493,0.000000,1,496.000000,0.152846,1.194532
35,44,10,4.803187,14.508651,100.000000,9.316711,0.906833,62.607528,0.000000,0,0.000000,0.093167,3.679274
35,45,1,11.238079,1.680466,100.000000,25.736639,0.742634,49.511631,0.000000,1,749.000000,0.257366,1.760948
35,45,2,26.157374,5.365231,100.000000,14.743659,0.852563,58.276027,1.000000,1,0.000000,0.147437,4.414506
35,45,3,24.577139,1.223390,100.000000,13.139290,0.868607,59.555692,1.000000,2,0.000000,0.131393,3.953289
35,45,4,14.494696,7.234360,100.000000,10.767817,0.892322,61.448863,0.000000,0,0.000000,0.107678,6.030497
35,45,5,21.873015,9.525785,100.000000,17.366418,0.826336,56.185590,0.000000,1,0.000000,0.173664,9.434349
35,45,6,19.801005,19.956539,100.000000,18.891894,0.811081,54.967951,0.000000,1,0.000000,0.188919,6.511675
35,45,7,10.511588,0.938700,100.000000,24.142015,0.758580,50.781297,0.000000,1,2036.000000,0.241420,8.286927
35,45,8,29.012775,3.381980,100.000000,16.155959,0.838440,57.148978,2.000000,1,1357.000000,0.161560,9.902659
35,45,9,7.282175,11.377387,100.000000,15.264333,0.847357,57.859725,0.000000,1,0.000000,0.152643,1.194532
35,45,10,4.739975,16.254884,100.000000,10.767817,0.892322,61.448863,0.000000,0,0.000000,0.107678,3.679274
35,46,1,14.887446,3.923838,100.000000,25.899476,0.741005,49.382021,1.000000,0,0.000000,0.258995,1.760948
35,46,2,29.489619,2.409092,100.000000,15.020191,0.849798,58.055690,0.000000,0,0.000000,0.150202,4.414506
35,46,3,21.894555,4.150057,100.000000,13.384654,0.866153,59.359988,0.000000,2,334.000000,0.133847,3.953289
35,46,4,10.110247,7.856500,100.000000,11.875058,0.881249,60.564875,0.000000,0,0.000000,0.118751,6.030497
35,46,5,18.138613,7.622341,100.000000,17.462516,0.825375,56.109188,1.000000,1,618.000000,0.174625,9.434349
35,46,6,23.882087,19.695101,100.000000,19.633311,0.803667,54.376193,1.000000,2,1185.000000,0.196333,6.511675
35,46,7,10.945608,0.000000,100.000000,24.083212,0.759168,50.828131,1.000000,1,395.000000,0.240832,8.286927
35,46,8,33.597229,2.923246,100.000000,16.110513,0.838895,57.185741,0.000000,1,0.000000,0.161105,9.902659
35,46,9,4.045530,10.204616,100.000000,16.016703,0.839833,57.259392,0.000000,0,427.000000,0.160167,1.194532
35,46,10,0.655017,15.113402,100.000000,11.875058,0.881249,60.564875,0.000000,0,0.000000,0.118751,3.679274
35,47,1,10.912057,5.056225,100.000000,27.198413,0.728016,48.348449,0.000000,0,0.000000,0.271984,1.760948
